"student_number","academic_year","school_name","region","grade_level_id","enrollment_status","graduate","took_test","exam_name","ap_result","admin_year","ib_school","ap_group","passed","cum_passed","subject","tcp_course_code","grade"
108032584,"2021-2022","Frontier","Rio Grande Valley",10,2,FALSE,1,"Microeconomics",1,13,TRUE,"Humanities",FALSE,0,NA,NA,NA
108032584,"2021-2022","Frontier","Rio Grande Valley",10,2,FALSE,1,"United States Government and Politics",1,13,TRUE,"Humanities",FALSE,0,NA,NA,NA
108032584,"2021-2022","Frontier","Rio Grande Valley",10,2,FALSE,1,"World History",1,13,TRUE,"Humanities",FALSE,0,NA,NA,NA
108032669,"2021-2022","McAllen","Rio Grande Valley",11,0,FALSE,1,"Biology",2,13,TRUE,"Science",FALSE,1,"Biology",NA,NA
108032669,"2021-2022","McAllen","Rio Grande Valley",11,0,FALSE,1,"English Language and Composition",2,13,TRUE,"English",FALSE,1,"English",NA,NA
108032669,"2021-2022","McAllen","Rio Grande Valley",11,0,FALSE,1,"Studio Art: 2-D Design Portfolio",3,13,TRUE,"Other",TRUE,2,"Art",NA,NA
108032669,"2021-2022","McAllen","Rio Grande Valley",11,0,FALSE,1,"World History",2,13,TRUE,"Humanities",FALSE,2,NA,NA,NA
108032720,"2021-2022","Brownsville","Rio Grande Valley",9,0,FALSE,1,"Human Geography",1,13,TRUE,"Humanities",FALSE,0,NA,NA,NA
108032720,"2021-2022","Brownsville","Rio Grande Valley",9,0,FALSE,1,"Microeconomics",1,13,TRUE,"Humanities",FALSE,0,NA,NA,NA
108032734,"2021-2022","Brownsville","Rio Grande Valley",10,2,FALSE,1,"Physics 1",1,13,TRUE,"Science",FALSE,0,NA,NA,NA
108032734,"2021-2022","Brownsville","Rio Grande Valley",10,2,FALSE,1,"Spanish Language and Culture",3,13,TRUE,"Spanish",TRUE,1,"Spanish",NA,NA
108032734,"2021-2022","Brownsville","Rio Grande Valley",10,2,FALSE,1,"United States Government and Politics",1,13,TRUE,"Humanities",FALSE,1,NA,NA,NA
108032734,"2021-2022","Brownsville","Rio Grande Valley",10,2,FALSE,1,"United States History",1,13,TRUE,"Humanities",FALSE,1,"History",NA,NA
108032735,"2021-2022","Brownsville","Rio Grande Valley",9,0,FALSE,1,"Human Geography",1,13,TRUE,"Humanities",FALSE,0,NA,NA,NA
108032735,"2021-2022","Brownsville","Rio Grande Valley",9,0,FALSE,1,"Microeconomics",1,13,TRUE,"Humanities",FALSE,0,NA,NA,NA
108032752,"2021-2022","Brownsville","Rio Grande Valley",11,0,FALSE,1,"English Language and Composition",1,13,TRUE,"English",FALSE,0,"English",NA,NA
108032753,"2021-2022","Brownsville","Rio Grande Valley",11,2,FALSE,1,"English Language and Composition",4,13,TRUE,"English",TRUE,2,"English",NA,NA
108032754,"2021-2022","Brownsville","Rio Grande Valley",11,2,FALSE,1,"English Language and Composition",1,13,TRUE,"English",FALSE,1,"English",NA,NA
108032755,"2021-2022","Brownsville","Rio Grande Valley",11,2,FALSE,1,"English Language and Composition",3,13,TRUE,"English",TRUE,2,"English",NA,NA
108032757,"2021-2022","Brownsville","Rio Grande Valley",11,0,FALSE,1,"English Language and Composition",1,13,TRUE,"English",FALSE,0,"English",NA,NA
108032813,"2021-2022","Donna","Rio Grande Valley",9,0,FALSE,1,"Microeconomics",1,13,TRUE,"Humanities",FALSE,0,NA,NA,NA
108032813,"2021-2022","Donna","Rio Grande Valley",9,0,FALSE,1,"United States Government and Politics",1,13,TRUE,"Humanities",FALSE,0,NA,NA,NA
108032853,"2021-2022","Brownsville","Rio Grande Valley",11,0,FALSE,1,"United States Government and Politics",1,13,TRUE,"Humanities",FALSE,0,NA,NA,NA
108032971,"2021-2022","Brownsville","Rio Grande Valley",9,2,FALSE,1,"Human Geography",1,13,TRUE,"Humanities",FALSE,0,NA,NA,NA
108032971,"2021-2022","Brownsville","Rio Grande Valley",9,2,FALSE,1,"Microeconomics",1,13,TRUE,"Humanities",FALSE,0,NA,NA,NA
108033002,"2021-2022","McAllen","Rio Grande Valley",11,0,FALSE,1,"Biology",1,13,TRUE,"Science",FALSE,2,"Biology",NA,NA
108033002,"2021-2022","McAllen","Rio Grande Valley",11,0,FALSE,1,"English Language and Composition",1,13,TRUE,"English",FALSE,2,"English",NA,NA
108033002,"2021-2022","McAllen","Rio Grande Valley",11,0,FALSE,1,"World History",1,13,TRUE,"Humanities",FALSE,2,NA,NA,NA
108033057,"2021-2022","McAllen","Rio Grande Valley",11,0,FALSE,1,"Biology",3,13,TRUE,"Science",TRUE,3,"Biology",NA,NA
108033057,"2021-2022","McAllen","Rio Grande Valley",11,0,FALSE,1,"English Language and Composition",3,13,TRUE,"English",TRUE,4,"English",NA,NA
108033057,"2021-2022","McAllen","Rio Grande Valley",11,0,FALSE,1,"United States History",3,13,TRUE,"Humanities",TRUE,5,"History",NA,NA
108033057,"2021-2022","McAllen","Rio Grande Valley",11,0,FALSE,1,"World History",4,13,TRUE,"Humanities",TRUE,6,NA,NA,NA
108033066,"2021-2022","McAllen","Rio Grande Valley",9,0,FALSE,1,"Computer Science Principles",2,13,TRUE,"Other",FALSE,0,NA,NA,NA
108033066,"2021-2022","McAllen","Rio Grande Valley",9,0,FALSE,1,"Human Geography",3,13,TRUE,"Humanities",TRUE,1,NA,NA,NA
108033066,"2021-2022","McAllen","Rio Grande Valley",9,0,FALSE,1,"Spanish Language and Culture",4,13,TRUE,"Spanish",TRUE,2,"Spanish",NA,NA
108033092,"2021-2022","McAllen","Rio Grande Valley",11,0,FALSE,1,"Biology",3,13,TRUE,"Science",TRUE,5,"Biology",NA,NA
108033092,"2021-2022","McAllen","Rio Grande Valley",11,0,FALSE,1,"World History",3,13,TRUE,"Humanities",TRUE,6,NA,NA,NA
108033094,"2021-2022","McAllen","Rio Grande Valley",9,0,FALSE,1,"Computer Science Principles",3,13,TRUE,"Other",TRUE,1,NA,NA,NA
108033094,"2021-2022","McAllen","Rio Grande Valley",9,0,FALSE,1,"Human Geography",2,13,TRUE,"Humanities",FALSE,1,NA,NA,NA
108033094,"2021-2022","McAllen","Rio Grande Valley",9,0,FALSE,1,"Spanish Language and Culture",3,13,TRUE,"Spanish",TRUE,2,"Spanish",NA,NA
108033216,"2021-2022","Frontier","Rio Grande Valley",9,0,FALSE,1,"Computer Science Principles",1,13,TRUE,"Other",FALSE,0,NA,NA,NA
108033216,"2021-2022","Frontier","Rio Grande Valley",9,0,FALSE,1,"Human Geography",1,13,TRUE,"Humanities",FALSE,0,NA,NA,NA
108034208,"2021-2022","Brownsville","Rio Grande Valley",9,0,FALSE,1,"Human Geography",1,13,TRUE,"Humanities",FALSE,0,NA,NA,NA
108034208,"2021-2022","Brownsville","Rio Grande Valley",9,0,FALSE,1,"Microeconomics",1,13,TRUE,"Humanities",FALSE,0,NA,NA,NA
108034210,"2021-2022","Brownsville","Rio Grande Valley",9,2,FALSE,1,"Human Geography",3,13,TRUE,"Humanities",TRUE,1,NA,NA,NA
108034210,"2021-2022","Brownsville","Rio Grande Valley",9,2,FALSE,1,"Microeconomics",1,13,TRUE,"Humanities",FALSE,1,NA,NA,NA
108034213,"2021-2022","Brownsville","Rio Grande Valley",9,0,FALSE,1,"Human Geography",3,13,TRUE,"Humanities",TRUE,1,NA,NA,NA
108034213,"2021-2022","Brownsville","Rio Grande Valley",9,0,FALSE,1,"Microeconomics",2,13,TRUE,"Humanities",FALSE,1,NA,NA,NA
108034214,"2021-2022","Brownsville","Rio Grande Valley",9,0,FALSE,1,"Human Geography",2,13,TRUE,"Humanities",FALSE,0,NA,NA,NA
108034214,"2021-2022","Brownsville","Rio Grande Valley",9,0,FALSE,1,"Microeconomics",2,13,TRUE,"Humanities",FALSE,0,NA,NA,NA
108034216,"2021-2022","Brownsville","Rio Grande Valley",9,0,FALSE,1,"Human Geography",1,13,TRUE,"Humanities",FALSE,0,NA,NA,NA
108034216,"2021-2022","Brownsville","Rio Grande Valley",9,0,FALSE,1,"Microeconomics",1,13,TRUE,"Humanities",FALSE,0,NA,NA,NA
108034220,"2021-2022","Brownsville","Rio Grande Valley",9,0,FALSE,1,"Human Geography",2,13,TRUE,"Humanities",FALSE,0,NA,NA,NA
108034220,"2021-2022","Brownsville","Rio Grande Valley",9,0,FALSE,1,"Microeconomics",2,13,TRUE,"Humanities",FALSE,0,NA,NA,NA
108034222,"2021-2022","Brownsville","Rio Grande Valley",11,0,FALSE,1,"English Language and Composition",3,13,TRUE,"English",TRUE,4,"English",NA,NA
108034223,"2021-2022","Brownsville","Rio Grande Valley",11,0,FALSE,1,"English Language and Composition",2,13,TRUE,"English",FALSE,1,"English",NA,NA
108034224,"2021-2022","Brownsville","Rio Grande Valley",10,0,FALSE,1,"Spanish Language and Culture",2,13,TRUE,"Spanish",FALSE,0,"Spanish",NA,NA
108034224,"2021-2022","Brownsville","Rio Grande Valley",10,0,FALSE,1,"United States Government and Politics",1,13,TRUE,"Humanities",FALSE,0,NA,NA,NA
108034224,"2021-2022","Brownsville","Rio Grande Valley",10,0,FALSE,1,"United States History",1,13,TRUE,"Humanities",FALSE,0,"History",NA,NA
108034229,"2021-2022","Brownsville","Rio Grande Valley",11,2,FALSE,1,"English Language and Composition",1,13,TRUE,"English",FALSE,2,"English",NA,NA
108034233,"2021-2022","Brownsville","Rio Grande Valley",11,0,FALSE,1,"English Language and Composition",2,13,TRUE,"English",FALSE,2,"English",NA,NA
108034487,"2021-2022","Donna","Rio Grande Valley",9,0,FALSE,1,"Microeconomics",2,13,TRUE,"Humanities",FALSE,0,NA,NA,NA
108034487,"2021-2022","Donna","Rio Grande Valley",9,0,FALSE,1,"United States Government and Politics",2,13,TRUE,"Humanities",FALSE,0,NA,NA,NA
108034498,"2021-2022","Donna","Rio Grande Valley",9,0,FALSE,1,"Microeconomics",1,13,TRUE,"Humanities",FALSE,0,NA,NA,NA
108034498,"2021-2022","Donna","Rio Grande Valley",9,0,FALSE,1,"United States Government and Politics",1,13,TRUE,"Humanities",FALSE,0,NA,NA,NA
108034501,"2021-2022","Donna","Rio Grande Valley",9,0,FALSE,1,"Microeconomics",1,13,TRUE,"Humanities",FALSE,0,NA,NA,NA
108034501,"2021-2022","Donna","Rio Grande Valley",9,0,FALSE,1,"United States Government and Politics",1,13,TRUE,"Humanities",FALSE,0,NA,NA,NA
108034504,"2021-2022","Donna","Rio Grande Valley",9,2,FALSE,1,"Microeconomics",1,13,TRUE,"Humanities",FALSE,0,NA,NA,NA
108034504,"2021-2022","Donna","Rio Grande Valley",9,2,FALSE,1,"United States Government and Politics",1,13,TRUE,"Humanities",FALSE,0,NA,NA,NA
108034506,"2021-2022","Donna","Rio Grande Valley",9,0,FALSE,1,"Microeconomics",1,13,TRUE,"Humanities",FALSE,0,NA,NA,NA
108034506,"2021-2022","Donna","Rio Grande Valley",9,0,FALSE,1,"United States Government and Politics",1,13,TRUE,"Humanities",FALSE,0,NA,NA,NA
108034507,"2021-2022","Donna","Rio Grande Valley",9,2,FALSE,1,"Microeconomics",1,13,TRUE,"Humanities",FALSE,0,NA,NA,NA
108034507,"2021-2022","Donna","Rio Grande Valley",9,2,FALSE,1,"United States Government and Politics",1,13,TRUE,"Humanities",FALSE,0,NA,NA,NA
108034511,"2021-2022","Donna","Rio Grande Valley",10,2,FALSE,1,"World History",1,13,TRUE,"Humanities",FALSE,0,NA,NA,NA
108034516,"2021-2022","Donna","Rio Grande Valley",10,0,FALSE,1,"Art History",1,13,TRUE,"Other",FALSE,0,"Art",NA,NA
108034516,"2021-2022","Donna","Rio Grande Valley",10,0,FALSE,1,"Computer Science Principles",3,13,TRUE,"Other",TRUE,1,NA,NA,NA
108034516,"2021-2022","Donna","Rio Grande Valley",10,0,FALSE,1,"Physics 1",1,13,TRUE,"Science",FALSE,1,NA,NA,NA
108034516,"2021-2022","Donna","Rio Grande Valley",10,0,FALSE,1,"Spanish Language and Culture",5,13,TRUE,"Spanish",TRUE,2,"Spanish",NA,NA
108034516,"2021-2022","Donna","Rio Grande Valley",10,0,FALSE,1,"World History",3,13,TRUE,"Humanities",TRUE,3,NA,NA,NA
108034559,"2021-2022","Frontier","Rio Grande Valley",12,3,TRUE,1,"United States History",1,13,TRUE,"Humanities",FALSE,1,"History","IB-SS-HIST-HL","4"
108034731,"2021-2022","McAllen","Rio Grande Valley",10,0,FALSE,1,"English Language and Composition",1,13,TRUE,"English",FALSE,0,"English",NA,NA
108034731,"2021-2022","McAllen","Rio Grande Valley",10,0,FALSE,1,"Microeconomics",1,13,TRUE,"Humanities",FALSE,0,NA,NA,NA
108034731,"2021-2022","McAllen","Rio Grande Valley",10,0,FALSE,1,"Physics 1",1,13,TRUE,"Science",FALSE,0,NA,NA,NA
108034731,"2021-2022","McAllen","Rio Grande Valley",10,0,FALSE,1,"United States Government and Politics",1,13,TRUE,"Humanities",FALSE,0,NA,NA,NA
108034731,"2021-2022","McAllen","Rio Grande Valley",10,0,FALSE,1,"United States History",1,13,TRUE,"Humanities",FALSE,0,"History",NA,NA
108034761,"2021-2022","Brownsville","Rio Grande Valley",12,3,TRUE,1,"Biology",1,13,TRUE,"Science",FALSE,0,"Biology","IB-SC-BIO-SL","2"
108035071,"2021-2022","Brownsville","Rio Grande Valley",9,0,FALSE,1,"Human Geography",1,13,TRUE,"Humanities",FALSE,0,NA,NA,NA
108035071,"2021-2022","Brownsville","Rio Grande Valley",9,0,FALSE,1,"Microeconomics",1,13,TRUE,"Humanities",FALSE,0,NA,NA,NA
108035073,"2021-2022","Frontier","Rio Grande Valley",9,0,FALSE,1,"Computer Science Principles",4,13,TRUE,"Other",TRUE,1,NA,NA,NA
108035073,"2021-2022","Frontier","Rio Grande Valley",9,0,FALSE,1,"Human Geography",3,13,TRUE,"Humanities",TRUE,2,NA,NA,NA
108035075,"2021-2022","Frontier","Rio Grande Valley",9,0,FALSE,1,"Computer Science Principles",1,13,TRUE,"Other",FALSE,0,NA,NA,NA
108035075,"2021-2022","Frontier","Rio Grande Valley",9,0,FALSE,1,"Human Geography",1,13,TRUE,"Humanities",FALSE,0,NA,NA,NA
108035076,"2021-2022","Frontier","Rio Grande Valley",9,0,FALSE,1,"Human Geography",1,13,TRUE,"Humanities",FALSE,0,NA,NA,NA
108035077,"2021-2022","Frontier","Rio Grande Valley",9,0,FALSE,1,"Computer Science Principles",NA,13,TRUE,"Other",NA,0,NA,NA,NA
108035077,"2021-2022","Frontier","Rio Grande Valley",9,0,FALSE,1,"Human Geography",1,13,TRUE,"Humanities",FALSE,0,NA,NA,NA
108035079,"2021-2022","Frontier","Rio Grande Valley",9,0,FALSE,1,"Computer Science Principles",2,13,TRUE,"Other",FALSE,0,NA,NA,NA
108035079,"2021-2022","Frontier","Rio Grande Valley",9,0,FALSE,1,"Human Geography",1,13,TRUE,"Humanities",FALSE,0,NA,NA,NA
108035081,"2021-2022","Frontier","Rio Grande Valley",9,0,FALSE,1,"Computer Science Principles",3,13,TRUE,"Other",TRUE,1,NA,NA,NA
108035081,"2021-2022","Frontier","Rio Grande Valley",9,0,FALSE,1,"Human Geography",4,13,TRUE,"Humanities",TRUE,2,NA,NA,NA
108035082,"2021-2022","Frontier","Rio Grande Valley",9,0,FALSE,1,"Computer Science Principles",2,13,TRUE,"Other",FALSE,0,NA,NA,NA
108035082,"2021-2022","Frontier","Rio Grande Valley",9,0,FALSE,1,"Human Geography",1,13,TRUE,"Humanities",FALSE,0,NA,NA,NA
108035083,"2021-2022","Frontier","Rio Grande Valley",9,0,FALSE,1,"Computer Science Principles",3,13,TRUE,"Other",TRUE,1,NA,NA,NA
108035083,"2021-2022","Frontier","Rio Grande Valley",9,0,FALSE,1,"Human Geography",4,13,TRUE,"Humanities",TRUE,2,NA,NA,NA
108035084,"2021-2022","Brownsville","Rio Grande Valley",9,0,FALSE,1,"English Language and Composition",1,13,TRUE,"English",FALSE,0,"English",NA,NA
108035084,"2021-2022","Brownsville","Rio Grande Valley",9,0,FALSE,1,"Human Geography",1,13,TRUE,"Humanities",FALSE,0,NA,NA,NA
108035084,"2021-2022","Brownsville","Rio Grande Valley",9,0,FALSE,1,"Microeconomics",1,13,TRUE,"Humanities",FALSE,0,NA,NA,NA
108035084,"2021-2022","Brownsville","Rio Grande Valley",9,0,FALSE,1,"Spanish Language and Culture",3,13,TRUE,"Spanish",TRUE,1,"Spanish",NA,NA
108035084,"2021-2022","Brownsville","Rio Grande Valley",9,0,FALSE,1,"United States Government and Politics",1,13,TRUE,"Humanities",FALSE,1,NA,NA,NA
108035084,"2021-2022","Brownsville","Rio Grande Valley",9,0,FALSE,1,"World History",1,13,TRUE,"Humanities",FALSE,1,NA,NA,NA
108035085,"2021-2022","Frontier","Rio Grande Valley",9,0,FALSE,1,"Computer Science Principles",1,13,TRUE,"Other",FALSE,0,NA,NA,NA
108035085,"2021-2022","Frontier","Rio Grande Valley",9,0,FALSE,1,"Human Geography",1,13,TRUE,"Humanities",FALSE,0,NA,NA,NA
108035086,"2021-2022","Frontier","Rio Grande Valley",10,0,FALSE,1,"English Language and Composition",2,13,TRUE,"English",FALSE,0,"English",NA,NA
108035086,"2021-2022","Frontier","Rio Grande Valley",10,0,FALSE,1,"Microeconomics",1,13,TRUE,"Humanities",FALSE,0,NA,NA,NA
108035086,"2021-2022","Frontier","Rio Grande Valley",10,0,FALSE,1,"Spanish Language and Culture",2,13,TRUE,"Spanish",FALSE,0,"Spanish",NA,NA
108035086,"2021-2022","Frontier","Rio Grande Valley",10,0,FALSE,1,"United States Government and Politics",1,13,TRUE,"Humanities",FALSE,0,NA,NA,NA
108035086,"2021-2022","Frontier","Rio Grande Valley",10,0,FALSE,1,"World History",1,13,TRUE,"Humanities",FALSE,0,NA,NA,NA
108035090,"2021-2022","Frontier","Rio Grande Valley",10,0,FALSE,1,"English Language and Composition",1,13,TRUE,"English",FALSE,0,"English",NA,NA
108035090,"2021-2022","Frontier","Rio Grande Valley",10,0,FALSE,1,"Microeconomics",1,13,TRUE,"Humanities",FALSE,0,NA,NA,NA
108035090,"2021-2022","Frontier","Rio Grande Valley",10,0,FALSE,1,"Physics 1",1,13,TRUE,"Science",FALSE,0,NA,NA,NA
108035090,"2021-2022","Frontier","Rio Grande Valley",10,0,FALSE,1,"Spanish Language and Culture",3,13,TRUE,"Spanish",TRUE,1,"Spanish",NA,NA
108035090,"2021-2022","Frontier","Rio Grande Valley",10,0,FALSE,1,"United States Government and Politics",1,13,TRUE,"Humanities",FALSE,1,NA,NA,NA
108035090,"2021-2022","Frontier","Rio Grande Valley",10,0,FALSE,1,"World History",1,13,TRUE,"Humanities",FALSE,1,NA,NA,NA
108035091,"2021-2022","Frontier","Rio Grande Valley",10,0,FALSE,1,"English Language and Composition",2,13,TRUE,"English",FALSE,1,"English",NA,NA
108035091,"2021-2022","Frontier","Rio Grande Valley",10,0,FALSE,1,"Microeconomics",1,13,TRUE,"Humanities",FALSE,1,NA,NA,NA
108035091,"2021-2022","Frontier","Rio Grande Valley",10,0,FALSE,1,"Psychology",4,13,TRUE,"Other",TRUE,2,NA,NA,NA
108035091,"2021-2022","Frontier","Rio Grande Valley",10,0,FALSE,1,"Spanish Language and Culture",4,13,TRUE,"Spanish",TRUE,3,"Spanish",NA,NA
108035091,"2021-2022","Frontier","Rio Grande Valley",10,0,FALSE,1,"United States Government and Politics",2,13,TRUE,"Humanities",FALSE,3,NA,NA,NA
108035091,"2021-2022","Frontier","Rio Grande Valley",10,0,FALSE,1,"World History",2,13,TRUE,"Humanities",FALSE,3,NA,NA,NA
108035093,"2021-2022","Frontier","Rio Grande Valley",10,0,FALSE,1,"English Language and Composition",1,13,TRUE,"English",FALSE,0,"English",NA,NA
108035093,"2021-2022","Frontier","Rio Grande Valley",10,0,FALSE,1,"Spanish Language and Culture",5,13,TRUE,"Spanish",TRUE,1,"Spanish",NA,NA
108035093,"2021-2022","Frontier","Rio Grande Valley",10,0,FALSE,1,"United States Government and Politics",1,13,TRUE,"Humanities",FALSE,1,NA,NA,NA
108035093,"2021-2022","Frontier","Rio Grande Valley",10,0,FALSE,1,"World History",1,13,TRUE,"Humanities",FALSE,1,NA,NA,NA
108035095,"2021-2022","Brownsville","Rio Grande Valley",10,0,FALSE,1,"Physics 1",1,13,TRUE,"Science",FALSE,0,NA,NA,NA
108035095,"2021-2022","Brownsville","Rio Grande Valley",10,0,FALSE,1,"Spanish Language and Culture",4,13,TRUE,"Spanish",TRUE,1,"Spanish",NA,NA
108035095,"2021-2022","Brownsville","Rio Grande Valley",10,0,FALSE,1,"United States Government and Politics",1,13,TRUE,"Humanities",FALSE,1,NA,NA,NA
108035095,"2021-2022","Brownsville","Rio Grande Valley",10,0,FALSE,1,"United States History",1,13,TRUE,"Humanities",FALSE,1,"History",NA,NA
108035096,"2021-2022","Frontier","Rio Grande Valley",10,0,FALSE,1,"English Language and Composition",2,13,TRUE,"English",FALSE,0,"English",NA,NA
108035096,"2021-2022","Frontier","Rio Grande Valley",10,0,FALSE,1,"Microeconomics",1,13,TRUE,"Humanities",FALSE,0,NA,NA,NA
108035096,"2021-2022","Frontier","Rio Grande Valley",10,0,FALSE,1,"Spanish Language and Culture",4,13,TRUE,"Spanish",TRUE,1,"Spanish",NA,NA
108035096,"2021-2022","Frontier","Rio Grande Valley",10,0,FALSE,1,"United States Government and Politics",1,13,TRUE,"Humanities",FALSE,1,NA,NA,NA
108035096,"2021-2022","Frontier","Rio Grande Valley",10,0,FALSE,1,"World History",2,13,TRUE,"Humanities",FALSE,1,NA,NA,NA
108035099,"2021-2022","Frontier","Rio Grande Valley",10,0,FALSE,1,"English Language and Composition",2,13,TRUE,"English",FALSE,0,"English",NA,NA
108035099,"2021-2022","Frontier","Rio Grande Valley",10,0,FALSE,1,"Microeconomics",2,13,TRUE,"Humanities",FALSE,0,NA,NA,NA
108035099,"2021-2022","Frontier","Rio Grande Valley",10,0,FALSE,1,"Spanish Language and Culture",5,13,TRUE,"Spanish",TRUE,1,"Spanish",NA,NA
108035099,"2021-2022","Frontier","Rio Grande Valley",10,0,FALSE,1,"United States Government and Politics",2,13,TRUE,"Humanities",FALSE,1,NA,NA,NA
108035099,"2021-2022","Frontier","Rio Grande Valley",10,0,FALSE,1,"World History",2,13,TRUE,"Humanities",FALSE,1,NA,NA,NA
108035100,"2021-2022","Brownsville","Rio Grande Valley",10,0,FALSE,1,"Spanish Language and Culture",1,13,TRUE,"Spanish",FALSE,0,"Spanish",NA,NA
108035100,"2021-2022","Brownsville","Rio Grande Valley",10,0,FALSE,1,"United States Government and Politics",1,13,TRUE,"Humanities",FALSE,0,NA,NA,NA
108035100,"2021-2022","Brownsville","Rio Grande Valley",10,0,FALSE,1,"United States History",1,13,TRUE,"Humanities",FALSE,0,"History",NA,NA
108035102,"2021-2022","Frontier","Rio Grande Valley",11,0,FALSE,1,"Biology",1,13,TRUE,"Science",FALSE,0,"Biology",NA,NA
108035102,"2021-2022","Frontier","Rio Grande Valley",11,0,FALSE,1,"United States History",1,13,TRUE,"Humanities",FALSE,0,"History",NA,NA
108035103,"2021-2022","Frontier","Rio Grande Valley",11,0,FALSE,1,"Biology",3,13,TRUE,"Science",TRUE,4,"Biology",NA,NA
108035103,"2021-2022","Frontier","Rio Grande Valley",11,0,FALSE,1,"English Literature and Composition",3,13,TRUE,"English",TRUE,5,"English",NA,NA
108035103,"2021-2022","Frontier","Rio Grande Valley",11,0,FALSE,1,"Studio Art: 2-D Design Portfolio",3,13,TRUE,"Other",TRUE,6,"Art",NA,NA
108035103,"2021-2022","Frontier","Rio Grande Valley",11,0,FALSE,1,"United States History",3,13,TRUE,"Humanities",TRUE,7,"History",NA,NA
108035106,"2021-2022","Frontier","Rio Grande Valley",11,0,FALSE,1,"Biology",1,13,TRUE,"Science",FALSE,2,"Biology",NA,NA
108035106,"2021-2022","Frontier","Rio Grande Valley",11,0,FALSE,1,"English Literature and Composition",2,13,TRUE,"English",FALSE,2,"English",NA,NA
108035106,"2021-2022","Frontier","Rio Grande Valley",11,0,FALSE,1,"United States History",1,13,TRUE,"Humanities",FALSE,2,"History",NA,NA
108035108,"2021-2022","Brownsville","Rio Grande Valley",11,2,FALSE,1,"Computer Science Principles",1,13,TRUE,"Other",FALSE,1,NA,NA,NA
108035109,"2021-2022","Frontier","Rio Grande Valley",11,2,FALSE,1,"English Language and Composition",1,13,TRUE,"English",FALSE,0,"English",NA,NA
108035109,"2021-2022","Frontier","Rio Grande Valley",11,2,FALSE,1,"English Literature and Composition",1,13,TRUE,"English",FALSE,0,"English",NA,NA
